Grid_ID,image_id,image_file,x,y,kepadatan,Y_Target
site8_235.png_X0_Y0,3005,site8_235.png,0,0,7.62939453125e-05,0
site8_235.png_X256_Y0,3005,site8_235.png,256,0,0.01416015625,0
site8_235.png_X0_Y256,3005,site8_235.png,0,256,0.0654144287109375,1
site8_235.png_X256_Y256,3005,site8_235.png,256,256,0.0525360107421875,1
site8_236.png_X0_Y0,3006,site8_236.png,0,0,0.0,0
site8_236.png_X256_Y0,3006,site8_236.png,256,0,0.0,0
site8_236.png_X0_Y256,3006,site8_236.png,0,256,0.163360595703125,1
site8_236.png_X256_Y256,3006,site8_236.png,256,256,0.0433349609375,0
site8_244.png_X0_Y0,3011,site8_244.png,0,0,0.0560760498046875,1
site8_244.png_X256_Y0,3011,site8_244.png,256,0,0.979278564453125,2
site8_244.png_X0_Y256,3011,site8_244.png,0,256,0.0195159912109375,0
site8_244.png_X256_Y256,3011,site8_244.png,256,256,0.9992523193359375,2
site8_246.png_X0_Y0,3013,site8_246.png,0,0,0.179718017578125,1
site8_246.png_X256_Y0,3013,site8_246.png,256,0,0.0543365478515625,1
site8_246.png_X0_Y256,3013,site8_246.png,0,256,0.0,0
site8_246.png_X256_Y256,3013,site8_246.png,256,256,0.0,0
site8_247.png_X0_Y0,3014,site8_247.png,0,0,0.0,0
site8_247.png_X256_Y0,3014,site8_247.png,256,0,0.0022430419921875,0
site8_247.png_X0_Y256,3014,site8_247.png,0,256,0.0,0
site8_247.png_X256_Y256,3014,site8_247.png,256,256,0.1837615966796875,1
site8_254.png_X0_Y0,3018,site8_254.png,0,0,0.0,0
site8_254.png_X256_Y0,3018,site8_254.png,256,0,0.988037109375,2
site8_254.png_X0_Y256,3018,site8_254.png,0,256,0.0,0
site8_254.png_X256_Y256,3018,site8_254.png,256,256,0.9662628173828125,2
site8_255.png_X0_Y0,3019,site8_255.png,0,0,0.0,0
site8_255.png_X256_Y0,3019,site8_255.png,256,0,0.0,0
site8_255.png_X0_Y256,3019,site8_255.png,0,256,0.0151214599609375,0
site8_255.png_X256_Y256,3019,site8_255.png,256,256,0.0,0
site13_6.png_X0_Y0,3022,site13_6.png,0,0,0.3403778076171875,1
site13_6.png_X256_Y0,3022,site13_6.png,256,0,0.1902008056640625,1
site13_6.png_X0_Y256,3022,site13_6.png,0,256,0.0,0
site13_6.png_X256_Y256,3022,site13_6.png,256,256,0.0,0
site13_7.png_X0_Y0,3023,site13_7.png,0,0,0.04638671875,0
site13_7.png_X256_Y0,3023,site13_7.png,256,0,0.060943603515625,1
site13_7.png_X0_Y256,3023,site13_7.png,0,256,0.00946044921875,0
site13_7.png_X256_Y256,3023,site13_7.png,256,256,0.0034027099609375,0
site13_8.png_X0_Y0,3024,site13_8.png,0,0,0.0,0
site13_8.png_X256_Y0,3024,site13_8.png,256,0,0.0,0
site13_8.png_X0_Y256,3024,site13_8.png,0,256,0.0669097900390625,1
site13_8.png_X256_Y256,3024,site13_8.png,256,256,0.0,0
site13_16.png_X0_Y0,3025,site13_16.png,0,0,0.32763671875,1
site13_16.png_X256_Y0,3025,site13_16.png,256,0,0.082122802734375,1
site13_16.png_X0_Y256,3025,site13_16.png,0,256,0.0,0
site13_16.png_X256_Y256,3025,site13_16.png,256,256,0.0794525146484375,1
site13_17.png_X0_Y0,3026,site13_17.png,0,0,0.0461578369140625,0
site13_17.png_X256_Y0,3026,site13_17.png,256,0,0.3318634033203125,1
site13_17.png_X0_Y256,3026,site13_17.png,0,256,0.4533233642578125,2
site13_17.png_X256_Y256,3026,site13_17.png,256,256,0.0496826171875,0
site13_24.png_X0_Y0,3028,site13_24.png,0,0,0.0,0
site13_24.png_X256_Y0,3028,site13_24.png,256,0,0.0,0
site13_24.png_X0_Y256,3028,site13_24.png,0,256,0.0,0
site13_24.png_X256_Y256,3028,site13_24.png,256,256,0.0,0
site13_25.png_X0_Y0,3029,site13_25.png,0,0,0.0135498046875,0
site13_25.png_X256_Y0,3029,site13_25.png,256,0,0.0,0
site13_25.png_X0_Y256,3029,site13_25.png,0,256,0.0,0
site13_25.png_X256_Y256,3029,site13_25.png,256,256,0.0,0
site13_26.png_X0_Y0,3030,site13_26.png,0,0,0.22369384765625,1
site13_26.png_X256_Y0,3030,site13_26.png,256,0,0.0134124755859375,0
site13_26.png_X0_Y256,3030,site13_26.png,0,256,0.29620361328125,1
site13_26.png_X256_Y256,3030,site13_26.png,256,256,0.4134368896484375,2
site13_27.png_X0_Y0,3031,site13_27.png,0,0,0.0,0
site13_27.png_X256_Y0,3031,site13_27.png,256,0,0.0,0
site13_27.png_X0_Y256,3031,site13_27.png,0,256,0.5013885498046875,2
site13_27.png_X256_Y256,3031,site13_27.png,256,256,0.134552001953125,1
site13_31.png_X0_Y0,3033,site13_31.png,0,0,0.0,0
site13_31.png_X256_Y0,3033,site13_31.png,256,0,0.0,0
site13_31.png_X0_Y256,3033,site13_31.png,0,256,0.0,0
site13_31.png_X256_Y256,3033,site13_31.png,256,256,0.003265380859375,0
site13_32.png_X0_Y0,3034,site13_32.png,0,0,0.0400543212890625,0
site13_32.png_X256_Y0,3034,site13_32.png,256,0,0.2600250244140625,1
site13_32.png_X0_Y256,3034,site13_32.png,0,256,0.3169403076171875,1
site13_32.png_X256_Y256,3034,site13_32.png,256,256,0.458221435546875,2
site13_33.png_X0_Y0,3035,site13_33.png,0,0,0.1109161376953125,1
site13_33.png_X256_Y0,3035,site13_33.png,256,0,0.0,0
site13_33.png_X0_Y256,3035,site13_33.png,0,256,0.4516754150390625,2
site13_33.png_X256_Y256,3035,site13_33.png,256,256,0.0,0
site13_34.png_X0_Y0,3036,site13_34.png,0,0,0.0206756591796875,0
site13_34.png_X256_Y0,3036,site13_34.png,256,0,0.0,0
site13_34.png_X0_Y256,3036,site13_34.png,0,256,0.0,0
site13_34.png_X256_Y256,3036,site13_34.png,256,256,0.0,0
site13_35.png_X0_Y0,3037,site13_35.png,0,0,0.02142333984375,0
site13_35.png_X256_Y0,3037,site13_35.png,256,0,0.0,0
site13_35.png_X0_Y256,3037,site13_35.png,0,256,0.0,0
site13_35.png_X256_Y256,3037,site13_35.png,256,256,0.002899169921875,0
site13_36.png_X0_Y0,3038,site13_36.png,0,0,0.77764892578125,2
site13_36.png_X256_Y0,3038,site13_36.png,256,0,1.0,2
site13_36.png_X0_Y256,3038,site13_36.png,0,256,0.7136077880859375,2
site13_36.png_X256_Y256,3038,site13_36.png,256,256,1.0,2
site13_37.png_X0_Y0,3039,site13_37.png,0,0,1.0,2
site13_37.png_X256_Y0,3039,site13_37.png,256,0,0.484100341796875,2
site13_37.png_X0_Y256,3039,site13_37.png,0,256,1.0,2
site13_37.png_X256_Y256,3039,site13_37.png,256,256,0.3768463134765625,1
site13_42.png_X0_Y0,3042,site13_42.png,0,0,0.0,0
site13_42.png_X256_Y0,3042,site13_42.png,256,0,0.5570526123046875,2
site13_42.png_X0_Y256,3042,site13_42.png,0,256,0.0,0
site13_42.png_X256_Y256,3042,site13_42.png,256,256,0.3005828857421875,1
site13_43.png_X0_Y0,3043,site13_43.png,0,0,0.2381134033203125,1
site13_43.png_X256_Y0,3043,site13_43.png,256,0,0.13397216796875,1
site13_43.png_X0_Y256,3043,site13_43.png,0,256,0.2723541259765625,1
site13_43.png_X256_Y256,3043,site13_43.png,256,256,0.372467041015625,1
site13_44.png_X0_Y0,3044,site13_44.png,0,0,0.0,0
site13_44.png_X256_Y0,3044,site13_44.png,256,0,0.0,0
site13_44.png_X0_Y256,3044,site13_44.png,0,256,0.2401580810546875,1
site13_44.png_X256_Y256,3044,site13_44.png,256,256,0.0,0
site13_45.png_X0_Y0,3045,site13_45.png,0,0,0.1041259765625,1
site13_45.png_X256_Y0,3045,site13_45.png,256,0,0.4480743408203125,2
site13_45.png_X0_Y256,3045,site13_45.png,0,256,0.153350830078125,1
site13_45.png_X256_Y256,3045,site13_45.png,256,256,0.523101806640625,2
site13_46.png_X0_Y0,3046,site13_46.png,0,0,0.6536407470703125,2
site13_46.png_X256_Y0,3046,site13_46.png,256,0,1.0,2
site13_46.png_X0_Y256,3046,site13_46.png,0,256,0.5844879150390625,2
site13_46.png_X256_Y256,3046,site13_46.png,256,256,1.0,2
site13_47.png_X0_Y0,3047,site13_47.png,0,0,1.0,2
site13_47.png_X256_Y0,3047,site13_47.png,256,0,0.4742279052734375,2
site13_47.png_X0_Y256,3047,site13_47.png,0,256,1.0,2
site13_47.png_X256_Y256,3047,site13_47.png,256,256,0.529022216796875,2
site13_52.png_X0_Y0,3050,site13_52.png,0,0,0.0,0
site13_52.png_X256_Y0,3050,site13_52.png,256,0,0.0349273681640625,0
site13_52.png_X0_Y256,3050,site13_52.png,0,256,0.100616455078125,1
site13_52.png_X256_Y256,3050,site13_52.png,256,256,0.17352294921875,1
site13_53.png_X0_Y0,3051,site13_53.png,0,0,0.1430816650390625,1
site13_53.png_X256_Y0,3051,site13_53.png,256,0,0.0088958740234375,0
site13_53.png_X0_Y256,3051,site13_53.png,0,256,0.4091033935546875,2
site13_53.png_X256_Y256,3051,site13_53.png,256,256,0.3966827392578125,1
site13_54.png_X0_Y0,3052,site13_54.png,0,0,0.1267547607421875,1
site13_54.png_X256_Y0,3052,site13_54.png,256,0,0.0,0
site13_54.png_X0_Y256,3052,site13_54.png,0,256,0.0737152099609375,1
site13_54.png_X256_Y256,3052,site13_54.png,256,256,0.0041656494140625,0
site13_55.png_X0_Y0,3053,site13_55.png,0,0,0.007232666015625,0
site13_55.png_X256_Y0,3053,site13_55.png,256,0,0.4951324462890625,2
site13_55.png_X0_Y256,3053,site13_55.png,0,256,0.0,0
site13_55.png_X256_Y256,3053,site13_55.png,256,256,0.3647308349609375,1
site13_56.png_X0_Y0,3054,site13_56.png,0,0,0.29095458984375,1
site13_56.png_X256_Y0,3054,site13_56.png,256,0,0.621673583984375,2
site13_56.png_X0_Y256,3054,site13_56.png,0,256,0.1070556640625,1
site13_56.png_X256_Y256,3054,site13_56.png,256,256,0.1141815185546875,1
site13_57.png_X0_Y0,3055,site13_57.png,0,0,0.6058349609375,2
site13_57.png_X256_Y0,3055,site13_57.png,256,0,0.07196044921875,1
site13_57.png_X0_Y256,3055,site13_57.png,0,256,0.0843505859375,1
site13_57.png_X256_Y256,3055,site13_57.png,256,256,0.0,0
site13_61.png_X0_Y0,3057,site13_61.png,0,0,0.0,0
site13_61.png_X256_Y0,3057,site13_61.png,256,0,0.0,0
site13_61.png_X0_Y256,3057,site13_61.png,0,256,0.0,0
site13_61.png_X256_Y256,3057,site13_61.png,256,256,0.010009765625,0
site13_62.png_X0_Y0,3058,site13_62.png,0,0,0.23712158203125,1
site13_62.png_X256_Y0,3058,site13_62.png,256,0,0.1797943115234375,1
site13_62.png_X0_Y256,3058,site13_62.png,0,256,0.195648193359375,1
site13_62.png_X256_Y256,3058,site13_62.png,256,256,0.3690643310546875,1
site13_63.png_X0_Y0,3059,site13_63.png,0,0,0.42218017578125,2
site13_63.png_X256_Y0,3059,site13_63.png,256,0,0.319183349609375,1
site13_63.png_X0_Y256,3059,site13_63.png,0,256,0.2660980224609375,1
site13_63.png_X256_Y256,3059,site13_63.png,256,256,0.01177978515625,0
site13_64.png_X0_Y0,3060,site13_64.png,0,0,0.293304443359375,1
site13_64.png_X256_Y0,3060,site13_64.png,256,0,0.001007080078125,0
site13_64.png_X0_Y256,3060,site13_64.png,0,256,0.3682708740234375,1
site13_64.png_X256_Y256,3060,site13_64.png,256,256,0.8629150390625,2
site13_65.png_X0_Y0,3061,site13_65.png,0,0,0.0,0
site13_65.png_X256_Y0,3061,site13_65.png,256,0,0.0,0
site13_65.png_X0_Y256,3061,site13_65.png,0,256,0.1000518798828125,1
site13_65.png_X256_Y256,3061,site13_65.png,256,256,0.0,0
site13_66.png_X0_Y0,3062,site13_66.png,0,0,0.3951416015625,1
site13_66.png_X256_Y0,3062,site13_66.png,256,0,0.76507568359375,2
site13_66.png_X0_Y256,3062,site13_66.png,0,256,0.9157867431640625,2
site13_66.png_X256_Y256,3062,site13_66.png,256,256,0.9866943359375,2
site13_67.png_X0_Y0,3063,site13_67.png,0,0,0.0185546875,0
site13_67.png_X256_Y0,3063,site13_67.png,256,0,0.0,0
site13_67.png_X0_Y256,3063,site13_67.png,0,256,0.2576141357421875,1
site13_67.png_X256_Y256,3063,site13_67.png,256,256,0.0,0
site13_71.png_X0_Y0,3066,site13_71.png,0,0,0.1326446533203125,1
site13_71.png_X256_Y0,3066,site13_71.png,256,0,0.36590576171875,1
site13_71.png_X0_Y256,3066,site13_71.png,0,256,0.125885009765625,1
site13_71.png_X256_Y256,3066,site13_71.png,256,256,0.543609619140625,2
site13_72.png_X0_Y0,3067,site13_72.png,0,0,0.6416778564453125,2
site13_72.png_X256_Y0,3067,site13_72.png,256,0,0.681640625,2
site13_72.png_X0_Y256,3067,site13_72.png,0,256,1.0,2
site13_72.png_X256_Y256,3067,site13_72.png,256,256,1.0,2
site13_73.png_X0_Y0,3068,site13_73.png,0,0,0.9924468994140625,2
site13_73.png_X256_Y0,3068,site13_73.png,256,0,1.0,2
site13_73.png_X0_Y256,3068,site13_73.png,0,256,1.0,2
site13_73.png_X256_Y256,3068,site13_73.png,256,256,1.0,2
site13_74.png_X0_Y0,3069,site13_74.png,0,0,1.0,2
site13_74.png_X256_Y0,3069,site13_74.png,256,0,1.0,2
site13_74.png_X0_Y256,3069,site13_74.png,0,256,1.0,2
site13_74.png_X256_Y256,3069,site13_74.png,256,256,1.0,2
site13_75.png_X0_Y0,3070,site13_75.png,0,0,0.9820709228515625,2
site13_75.png_X256_Y0,3070,site13_75.png,256,0,0.18841552734375,1
site13_75.png_X0_Y256,3070,site13_75.png,0,256,1.0,2
site13_75.png_X256_Y256,3070,site13_75.png,256,256,0.43475341796875,2
site13_76.png_X0_Y0,3071,site13_76.png,0,0,0.227630615234375,1
site13_76.png_X256_Y0,3071,site13_76.png,256,0,0.9602508544921875,2
site13_76.png_X0_Y256,3071,site13_76.png,0,256,0.0,0
site13_76.png_X256_Y256,3071,site13_76.png,256,256,0.42303466796875,2
site13_77.png_X0_Y0,3072,site13_77.png,0,0,0.4524383544921875,2
site13_77.png_X256_Y0,3072,site13_77.png,256,0,0.0375823974609375,0
site13_77.png_X0_Y256,3072,site13_77.png,0,256,0.7220001220703125,2
site13_77.png_X256_Y256,3072,site13_77.png,256,256,0.1180877685546875,1
site13_82.png_X0_Y0,3075,site13_82.png,0,0,1.0,2
site13_82.png_X256_Y0,3075,site13_82.png,256,0,1.0,2
site13_82.png_X0_Y256,3075,site13_82.png,0,256,0.9998016357421875,2
site13_82.png_X256_Y256,3075,site13_82.png,256,256,1.0,2
site13_83.png_X0_Y0,3076,site13_83.png,0,0,1.0,2
site13_83.png_X256_Y0,3076,site13_83.png,256,0,1.0,2
site13_83.png_X0_Y256,3076,site13_83.png,0,256,1.0,2
site13_83.png_X256_Y256,3076,site13_83.png,256,256,1.0,2
site13_84.png_X0_Y0,3077,site13_84.png,0,0,1.0,2
site13_84.png_X256_Y0,3077,site13_84.png,256,0,1.0,2
site13_84.png_X0_Y256,3077,site13_84.png,0,256,1.0,2
site13_84.png_X256_Y256,3077,site13_84.png,256,256,1.0,2
site13_85.png_X0_Y0,3078,site13_85.png,0,0,0.7451324462890625,2
site13_85.png_X256_Y0,3078,site13_85.png,256,0,0.0147552490234375,0
site13_85.png_X0_Y256,3078,site13_85.png,0,256,0.6164703369140625,2
site13_85.png_X256_Y256,3078,site13_85.png,256,256,0.0,0
site13_86.png_X0_Y0,3079,site13_86.png,0,0,0.0473175048828125,0
site13_86.png_X256_Y0,3079,site13_86.png,256,0,0.1357574462890625,1
site13_86.png_X0_Y256,3079,site13_86.png,0,256,0.166900634765625,1
site13_86.png_X256_Y256,3079,site13_86.png,256,256,0.9920196533203125,2
site13_87.png_X0_Y0,3080,site13_87.png,0,0,0.995086669921875,2
site13_87.png_X256_Y0,3080,site13_87.png,256,0,0.8031005859375,2
site13_87.png_X0_Y256,3080,site13_87.png,0,256,1.0,2
site13_87.png_X256_Y256,3080,site13_87.png,256,256,0.4395904541015625,2
site13_92.png_X0_Y0,3083,site13_92.png,0,0,0.95703125,2
site13_92.png_X256_Y0,3083,site13_92.png,256,0,1.0,2
site13_92.png_X0_Y256,3083,site13_92.png,0,256,0.902984619140625,2
site13_92.png_X256_Y256,3083,site13_92.png,256,256,1.0,2
site13_93.png_X0_Y0,3084,site13_93.png,0,0,1.0,2
site13_93.png_X256_Y0,3084,site13_93.png,256,0,1.0,2
site13_93.png_X0_Y256,3084,site13_93.png,0,256,1.0,2
site13_93.png_X256_Y256,3084,site13_93.png,256,256,1.0,2
site13_94.png_X0_Y0,3085,site13_94.png,0,0,1.0,2
site13_94.png_X256_Y0,3085,site13_94.png,256,0,1.0,2
site13_94.png_X0_Y256,3085,site13_94.png,0,256,1.0,2
site13_94.png_X256_Y256,3085,site13_94.png,256,256,1.0,2
site13_95.png_X0_Y0,3086,site13_95.png,0,0,0.7033843994140625,2
site13_95.png_X256_Y0,3086,site13_95.png,256,0,0.0,0
site13_95.png_X0_Y256,3086,site13_95.png,0,256,0.7627410888671875,2
site13_95.png_X256_Y256,3086,site13_95.png,256,256,0.0,0
site13_96.png_X0_Y0,3087,site13_96.png,0,0,0.0,0
site13_96.png_X256_Y0,3087,site13_96.png,256,0,0.1858978271484375,1
site13_96.png_X0_Y256,3087,site13_96.png,0,256,0.0,0
site13_96.png_X256_Y256,3087,site13_96.png,256,256,0.0,0
site13_97.png_X0_Y0,3088,site13_97.png,0,0,0.2489166259765625,1
site13_97.png_X256_Y0,3088,site13_97.png,256,0,0.0218048095703125,0
site13_97.png_X0_Y256,3088,site13_97.png,0,256,0.0,0
site13_97.png_X256_Y256,3088,site13_97.png,256,256,0.0,0
site13_98.png_X0_Y0,3089,site13_98.png,0,0,0.0,0
site13_98.png_X256_Y0,3089,site13_98.png,256,0,0.0,0
site13_98.png_X0_Y256,3089,site13_98.png,0,256,0.2272491455078125,1
site13_98.png_X256_Y256,3089,site13_98.png,256,256,0.0,0
site13_102.png_X0_Y0,3091,site13_102.png,0,0,0.8307647705078125,2
site13_102.png_X256_Y0,3091,site13_102.png,256,0,1.0,2
site13_102.png_X0_Y256,3091,site13_102.png,0,256,0.771942138671875,2
site13_102.png_X256_Y256,3091,site13_102.png,256,256,1.0,2
site13_103.png_X0_Y0,3092,site13_103.png,0,0,1.0,2
site13_103.png_X256_Y0,3092,site13_103.png,256,0,1.0,2
site13_103.png_X0_Y256,3092,site13_103.png,0,256,1.0,2
site13_103.png_X256_Y256,3092,site13_103.png,256,256,1.0,2
site13_104.png_X0_Y0,3093,site13_104.png,0,0,1.0,2
site13_104.png_X256_Y0,3093,site13_104.png,256,0,1.0,2
site13_104.png_X0_Y256,3093,site13_104.png,0,256,1.0,2
site13_104.png_X256_Y256,3093,site13_104.png,256,256,1.0,2
site13_105.png_X0_Y0,3094,site13_105.png,0,0,0.859954833984375,2
site13_105.png_X256_Y0,3094,site13_105.png,256,0,0.0,0
site13_105.png_X0_Y256,3094,site13_105.png,0,256,0.9531402587890625,2
site13_105.png_X256_Y256,3094,site13_105.png,256,256,0.0013275146484375,0
site13_106.png_X0_Y0,3095,site13_106.png,0,0,0.0,0
site13_106.png_X256_Y0,3095,site13_106.png,256,0,0.0,0
site13_106.png_X0_Y256,3095,site13_106.png,0,256,0.0,0
site13_106.png_X256_Y256,3095,site13_106.png,256,256,0.21417236328125,1
site13_107.png_X0_Y0,3096,site13_107.png,0,0,0.074737548828125,1
site13_107.png_X256_Y0,3096,site13_107.png,256,0,0.0,0
site13_107.png_X0_Y256,3096,site13_107.png,0,256,0.974822998046875,2
site13_107.png_X256_Y256,3096,site13_107.png,256,256,0.5428009033203125,2
site13_108.png_X0_Y0,3097,site13_108.png,0,0,0.1849365234375,1
site13_108.png_X256_Y0,3097,site13_108.png,256,0,0.0,0
site13_108.png_X0_Y256,3097,site13_108.png,0,256,0.43743896484375,2
site13_108.png_X256_Y256,3097,site13_108.png,256,256,0.0,0
site13_112.png_X0_Y0,3099,site13_112.png,0,0,0.698638916015625,2
site13_112.png_X256_Y0,3099,site13_112.png,256,0,1.0,2
site13_112.png_X0_Y256,3099,site13_112.png,0,256,0.6398162841796875,2
site13_112.png_X256_Y256,3099,site13_112.png,256,256,1.0,2
site13_113.png_X0_Y0,3100,site13_113.png,0,0,1.0,2
site13_113.png_X256_Y0,3100,site13_113.png,256,0,1.0,2
site13_113.png_X0_Y256,3100,site13_113.png,0,256,1.0,2
site13_113.png_X256_Y256,3100,site13_113.png,256,256,1.0,2
site13_114.png_X0_Y0,3101,site13_114.png,0,0,1.0,2
site13_114.png_X256_Y0,3101,site13_114.png,256,0,1.0,2
site13_114.png_X0_Y256,3101,site13_114.png,0,256,1.0,2
site13_114.png_X256_Y256,3101,site13_114.png,256,256,1.0,2
site13_115.png_X0_Y0,3102,site13_115.png,0,0,0.9884796142578125,2
site13_115.png_X256_Y0,3102,site13_115.png,256,0,0.0296173095703125,0
site13_115.png_X0_Y256,3102,site13_115.png,0,256,0.9506683349609375,2
site13_115.png_X256_Y256,3102,site13_115.png,256,256,0.0,0
site13_116.png_X0_Y0,3103,site13_116.png,0,0,0.0,0
site13_116.png_X256_Y0,3103,site13_116.png,256,0,0.4407806396484375,2
site13_116.png_X0_Y256,3103,site13_116.png,0,256,0.0,0
site13_116.png_X256_Y256,3103,site13_116.png,256,256,0.12750244140625,1
site13_117.png_X0_Y0,3104,site13_117.png,0,0,0.9960784912109375,2
site13_117.png_X256_Y0,3104,site13_117.png,256,0,0.9748687744140625,2
site13_117.png_X0_Y256,3104,site13_117.png,0,256,0.8730010986328125,2
site13_117.png_X256_Y256,3104,site13_117.png,256,256,0.8977508544921875,2
site13_118.png_X0_Y0,3105,site13_118.png,0,0,0.448883056640625,2
site13_118.png_X256_Y0,3105,site13_118.png,256,0,0.0,0
site13_118.png_X0_Y256,3105,site13_118.png,0,256,0.82568359375,2
site13_118.png_X256_Y256,3105,site13_118.png,256,256,0.75531005859375,2
site13_119.png_X0_Y0,3106,site13_119.png,0,0,0.0,0
site13_119.png_X256_Y0,3106,site13_119.png,256,0,0.0,0
site13_119.png_X0_Y256,3106,site13_119.png,0,256,0.1728668212890625,1
site13_119.png_X256_Y256,3106,site13_119.png,256,256,0.0,0
site13_122.png_X0_Y0,3107,site13_122.png,0,0,0.493743896484375,2
site13_122.png_X256_Y0,3107,site13_122.png,256,0,0.5130615234375,2
site13_122.png_X0_Y256,3107,site13_122.png,0,256,0.1397552490234375,1
site13_122.png_X256_Y256,3107,site13_122.png,256,256,0.0,0
site13_123.png_X0_Y0,3108,site13_123.png,0,0,0.95947265625,2
site13_123.png_X256_Y0,3108,site13_123.png,256,0,0.7950439453125,2
site13_123.png_X0_Y256,3108,site13_123.png,0,256,0.1504058837890625,1
site13_123.png_X256_Y256,3108,site13_123.png,256,256,0.1526336669921875,1
site13_124.png_X0_Y0,3109,site13_124.png,0,0,0.6799468994140625,2
site13_124.png_X256_Y0,3109,site13_124.png,256,0,0.4217681884765625,2
site13_124.png_X0_Y256,3109,site13_124.png,0,256,0.0908050537109375,1
site13_124.png_X256_Y256,3109,site13_124.png,256,256,0.0,0
site13_126.png_X0_Y0,3111,site13_126.png,0,0,0.0,0
site13_126.png_X256_Y0,3111,site13_126.png,256,0,0.3923187255859375,1
site13_126.png_X0_Y256,3111,site13_126.png,0,256,0.1373748779296875,1
site13_126.png_X256_Y256,3111,site13_126.png,256,256,0.9719390869140625,2
site13_127.png_X0_Y0,3112,site13_127.png,0,0,0.773468017578125,2
site13_127.png_X256_Y0,3112,site13_127.png,256,0,0.41546630859375,2
site13_127.png_X0_Y256,3112,site13_127.png,0,256,1.0,2
site13_127.png_X256_Y256,3112,site13_127.png,256,256,1.0,2
site13_128.png_X0_Y0,3113,site13_128.png,0,0,0.8277740478515625,2
site13_128.png_X256_Y0,3113,site13_128.png,256,0,1.0,2
site13_128.png_X0_Y256,3113,site13_128.png,0,256,0.9446563720703125,2
site13_128.png_X256_Y256,3113,site13_128.png,256,256,0.96044921875,2
site13_129.png_X0_Y0,3114,site13_129.png,0,0,0.23138427734375,1
site13_129.png_X256_Y0,3114,site13_129.png,256,0,0.0,0
site13_129.png_X0_Y256,3114,site13_129.png,0,256,0.000396728515625,0
site13_129.png_X256_Y256,3114,site13_129.png,256,256,0.0,0
site13_131.png_X0_Y0,3115,site13_131.png,0,0,0.232025146484375,1
site13_131.png_X256_Y0,3115,site13_131.png,256,0,0.193695068359375,1
site13_131.png_X0_Y256,3115,site13_131.png,0,256,0.6649627685546875,2
site13_131.png_X256_Y256,3115,site13_131.png,256,256,0.5680389404296875,2
site13_132.png_X0_Y0,3116,site13_132.png,0,0,0.009124755859375,0
site13_132.png_X256_Y0,3116,site13_132.png,256,0,0.3234710693359375,1
site13_132.png_X0_Y256,3116,site13_132.png,0,256,0.606719970703125,2
site13_132.png_X256_Y256,3116,site13_132.png,256,256,0.7409515380859375,2
site13_133.png_X0_Y0,3117,site13_133.png,0,0,0.8577880859375,2
site13_133.png_X256_Y0,3117,site13_133.png,256,0,0.9344024658203125,2
site13_133.png_X0_Y256,3117,site13_133.png,0,256,1.0,2
site13_133.png_X256_Y256,3117,site13_133.png,256,256,1.0,2
site13_134.png_X0_Y0,3118,site13_134.png,0,0,1.0,2
site13_134.png_X256_Y0,3118,site13_134.png,256,0,0.71539306640625,2
site13_134.png_X0_Y256,3118,site13_134.png,0,256,1.0,2
site13_134.png_X256_Y256,3118,site13_134.png,256,256,0.9058380126953125,2
site13_135.png_X0_Y0,3119,site13_135.png,0,0,0.32904052734375,1
site13_135.png_X256_Y0,3119,site13_135.png,256,0,0.0,0
site13_135.png_X0_Y256,3119,site13_135.png,0,256,0.545196533203125,2
site13_135.png_X256_Y256,3119,site13_135.png,256,256,0.0,0
site13_136.png_X0_Y0,3120,site13_136.png,0,0,0.3823089599609375,1
site13_136.png_X256_Y0,3120,site13_136.png,256,0,1.0,2
site13_136.png_X0_Y256,3120,site13_136.png,0,256,0.553955078125,2
site13_136.png_X256_Y256,3120,site13_136.png,256,256,1.0,2
site13_137.png_X0_Y0,3121,site13_137.png,0,0,1.0,2
site13_137.png_X256_Y0,3121,site13_137.png,256,0,1.0,2
site13_137.png_X0_Y256,3121,site13_137.png,0,256,1.0,2
site13_137.png_X256_Y256,3121,site13_137.png,256,256,1.0,2
site13_138.png_X0_Y0,3122,site13_138.png,0,0,1.0,2
site13_138.png_X256_Y0,3122,site13_138.png,256,0,1.0,2
site13_138.png_X0_Y256,3122,site13_138.png,0,256,1.0,2
site13_138.png_X256_Y256,3122,site13_138.png,256,256,1.0,2
site13_139.png_X0_Y0,3123,site13_139.png,0,0,0.188507080078125,1
site13_139.png_X256_Y0,3123,site13_139.png,256,0,0.0,0
site13_139.png_X0_Y256,3123,site13_139.png,0,256,0.4083709716796875,2
site13_139.png_X256_Y256,3123,site13_139.png,256,256,0.0,0
site13_141.png_X0_Y0,3124,site13_141.png,0,0,0.5510711669921875,2
site13_141.png_X256_Y0,3124,site13_141.png,256,0,0.639923095703125,2
site13_141.png_X0_Y256,3124,site13_141.png,0,256,0.459503173828125,2
site13_141.png_X256_Y256,3124,site13_141.png,256,256,0.63299560546875,2
site13_142.png_X0_Y0,3125,site13_142.png,0,0,0.5106048583984375,2
site13_142.png_X256_Y0,3125,site13_142.png,256,0,0.341278076171875,1
site13_142.png_X0_Y256,3125,site13_142.png,0,256,0.0,0
site13_142.png_X256_Y256,3125,site13_142.png,256,256,0.0,0
site13_143.png_X0_Y0,3126,site13_143.png,0,0,0.70550537109375,2
site13_143.png_X256_Y0,3126,site13_143.png,256,0,0.6192474365234375,2
