Grid_ID,CNN_PCA_01,CNN_PCA_02,CNN_PCA_03,CNN_PCA_04,CNN_PCA_05,CNN_PCA_06,CNN_PCA_07,CNN_PCA_08,CNN_PCA_09,CNN_PCA_10,CNN_PCA_11,CNN_PCA_12,CNN_PCA_13,CNN_PCA_14,CNN_PCA_15,CNN_PCA_16,CNN_PCA_17,CNN_PCA_18,CNN_PCA_19,CNN_PCA_20,CNN_PCA_21,CNN_PCA_22,CNN_PCA_23,CNN_PCA_24,Y_Target,image_file
site16_487.png_X256_Y256,0.048586637,0.26606393,0.3398047,0.23113894,0.4827343,0.32392785,0.21759096,0.27788273,0.46975932,0.22195438,0.55587965,0.38047773,0.66340584,0.66583353,0.26589143,0.58242315,0.48666492,0.42443413,0.49548322,0.5341655,0.3955579,0.59056455,0.44699854,0.40174934,0,site16_487.png
site16_509.png_X0_Y0,0.06582926,0.21695253,0.36730283,0.19410594,0.6420444,0.3743204,0.22457808,0.3849007,0.55794877,0.15582126,0.49578008,0.21720251,0.6531234,0.675291,0.31465387,0.64317155,0.35514975,0.2622326,0.55655587,0.46510428,0.40632153,0.50865346,0.49286234,0.5236253,0,site16_509.png
site16_509.png_X256_Y0,0.14450218,0.23904929,0.36717016,0.17978889,0.6183781,0.4413334,0.26014587,0.40404803,0.55440634,0.28922585,0.60287946,0.17284948,0.46706054,0.53935534,0.4246513,0.5133803,0.40010396,0.4915095,0.47334686,0.55037844,0.35738337,0.5543105,0.34814,0.4182166,0,site16_509.png
site16_509.png_X0_Y256,0.06754562,0.2673096,0.37485358,0.2380453,0.5874191,0.41589704,0.18872784,0.44048613,0.48552227,0.27101213,0.41559416,0.20055258,0.49774313,0.5529595,0.39969754,0.59497154,0.319888,0.29528898,0.5440625,0.4305553,0.41563377,0.5041291,0.56218374,0.47708747,0,site16_509.png
site16_509.png_X256_Y256,0.11498582,0.23089394,0.3695215,0.21778168,0.6373379,0.41436812,0.23497915,0.4027424,0.5967337,0.38829708,0.49225196,0.14581649,0.5879334,0.5412042,0.42154023,0.47876433,0.3996606,0.5191683,0.51497936,0.40902346,0.404399,0.49594977,0.4340406,0.51486945,0,site16_509.png
site16_510.png_X0_Y0,0.30749488,0.38231942,0.64596707,0.6153035,0.47263724,0.8465079,0.3274947,0.7020533,0.52478427,0.20845324,0.40577754,0.61886907,0.581321,0.35037628,0.85698676,0.63663524,0.68154144,0.4835389,0.38037565,0.3410904,0.5694001,0.72606695,0.60578686,0.7658905,1,site16_510.png
site16_510.png_X256_Y0,0.15116704,0.3179064,0.52757555,0.6536211,0.40686113,0.7474084,0.33795068,0.55399126,0.6345318,0.3717981,0.35198522,0.43550086,0.52451473,0.39002472,0.54155207,0.3809694,0.5548937,0.4933237,0.33868843,0.44480473,0.4335733,0.4774883,0.6920785,0.49637032,0,site16_510.png
site16_510.png_X0_Y256,0.3863681,0.34420553,0.65513796,0.5462672,0.45917988,0.8257048,0.37306252,0.61966836,0.49444276,0.16764915,0.38119793,0.60812175,0.57237357,0.31287512,0.8682768,0.7343769,0.5768417,0.5052846,0.30870143,0.33356056,0.60674596,0.7703513,0.7308919,0.7762537,1,site16_510.png
site16_510.png_X256_Y256,0.05249171,0.34836107,0.5406178,0.7534082,0.3699249,0.7727974,0.29596093,0.7567491,0.58413434,0.47258836,0.40402338,0.3181328,0.46466327,0.43719414,0.5083066,0.4753584,0.56931144,0.4970965,0.48784235,0.44115743,0.35662073,0.56383073,0.61356556,0.6175842,0,site16_510.png
site16_511.png_X0_Y0,0.3966387,0.44343436,0.68049467,0.518269,0.49755943,0.57124954,0.33007142,0.41419753,0.3165649,0.40411982,0.53748786,0.5861745,0.28924096,0.70651674,0.7138437,0.61117154,0.37613723,0.36127698,0.67181253,0.14009765,0.48957598,0.698677,0.46416792,0.6551039,0,site16_511.png
site16_511.png_X256_Y0,0.32697028,0.2862358,0.4698751,0.40362233,0.35883555,0.24711044,0.23267947,0.3889017,0.38463876,0.4989504,0.4267805,0.39258775,0.21464719,0.6417591,0.54824936,0.40560433,0.6072793,0.37092486,0.5185346,0.45023572,0.41431373,0.55510116,0.71997654,0.48519,1,site16_511.png
site16_511.png_X0_Y256,0.42864102,0.34553042,0.57246387,0.57686,0.54139715,0.6337981,0.2828609,0.45347828,0.3876524,0.4275816,0.39190006,0.41880777,0.23737925,0.6948873,0.57911456,0.47865623,0.46633512,0.4444544,0.522032,0.25153506,0.4640734,0.64545757,0.48430598,0.5626038,1,site16_511.png
site16_511.png_X256_Y256,0.50323725,0.40250736,0.3317993,0.09516454,0.11210027,0.43528926,0.37016562,0.6086285,0.36570275,0.3839809,0.57641286,0.39519882,0.3696491,0.8831903,0.54201704,0.3972863,0.594781,0.33054402,0.404322,0.62329817,0.34112212,0.5195402,0.8160473,0.3938682,0,site16_511.png
site16_512.png_X0_Y0,0.35615805,0.3949852,0.5219073,0.6164937,0.5222473,0.6656664,0.32867077,0.5285044,0.4698507,0.33743095,0.5103974,0.3526475,0.38799104,0.590143,0.52099866,0.5453909,0.4688074,0.52789474,0.49343467,0.3268021,0.4338274,0.48603284,0.63611877,0.56471014,0,site16_512.png
site16_512.png_X256_Y0,0.38418347,0.36188498,0.5543118,0.49512523,0.483229,0.59388155,0.25518867,0.50762624,0.4374224,0.33983764,0.5059474,0.40057987,0.24922615,0.590719,0.60282004,0.57187355,0.44715163,0.4594324,0.5373111,0.31618336,0.4543298,0.54343903,0.51272124,0.50416917,1,site16_512.png
site16_512.png_X0_Y256,0.4112619,0.07778245,0.54905343,0.43387142,0.4683994,0.42435652,0.26228198,0.27631253,0.46581078,0.37983853,0.80408216,0.28894398,0.42126006,0.5222332,0.5139999,0.5100142,0.69025666,0.28226343,0.6443789,0.47167724,0.5293756,0.17699012,0.6393169,0.59088016,1,site16_512.png
site16_512.png_X256_Y256,0.2963722,0.2466608,0.47811392,0.37773815,0.43867815,0.38398305,0.28316626,0.32549614,0.42622486,0.45032418,0.601243,0.3316176,0.22555698,0.44839466,0.4868379,0.4412438,0.5686167,0.39047638,0.6170386,0.39264455,0.41266248,0.40122586,0.61473143,0.40808958,1,site16_512.png
site16_513.png_X0_Y0,0.44366997,0.2964489,0.6784339,0.56908447,0.4706588,0.72097826,0.4203909,0.5131235,0.5065753,0.2547625,0.66042215,0.4439004,0.37357318,0.4794105,0.73649937,0.61342365,0.43833128,0.43339345,0.6924734,0.2679025,0.6028346,0.51791257,0.5677714,0.444835,1,site16_513.png
site16_513.png_X256_Y0,0.2549208,0.20674944,0.43050066,0.35041827,0.5182392,0.34341767,0.17266363,0.36245805,0.48528486,0.17896226,0.68848133,0.1185492,0.46290812,0.3936593,0.502226,0.5299386,0.6719903,0.25054306,0.59911925,0.48834366,0.4375824,0.40405163,0.4843111,0.42783085,0,site16_513.png
site16_513.png_X0_Y256,0.30304217,0.26566562,0.4630633,0.4095034,0.4769243,0.42902395,0.23664513,0.37326205,0.44043168,0.38606042,0.6052198,0.21194477,0.18243408,0.5551782,0.3593616,0.47010976,0.5843475,0.35847896,0.60707384,0.3831657,0.4728707,0.41268802,0.6512187,0.44245866,0,site16_513.png
site16_513.png_X256_Y256,0.37630278,0.13476245,0.49110767,0.29237527,0.50589293,0.44403592,0.22188038,0.37978494,0.35383472,0.248736,0.6750282,0.25213912,0.42384326,0.34195125,0.45413736,0.6243469,0.5894594,0.3091933,0.6005691,0.52214456,0.42278272,0.2399333,0.49667865,0.42494744,0,site16_513.png
site16_514.png_X0_Y0,0.33009875,0.27929765,0.40596503,0.3552132,0.44938326,0.33410284,0.23648697,0.2616859,0.46635905,0.57433826,0.6093452,0.21180019,0.41619092,0.39366663,0.4753553,0.30531907,0.6297231,0.3511859,0.69961745,0.43616775,0.3779031,0.60114574,0.6658077,0.41453454,1,site16_514.png
site16_514.png_X256_Y0,0.077288285,0.24929667,0.38386756,0.28207073,0.5106544,0.34729475,0.19782978,0.43308017,0.3753325,0.51608396,0.5385116,0.45609838,0.35337928,0.49068692,0.49743763,0.53333306,0.4931199,0.5587697,0.51215816,0.43142706,0.47900122,0.55923516,0.4866984,0.4007524,0,site16_514.png
site16_514.png_X0_Y256,0.15311444,0.20973445,0.39717978,0.22648989,0.48475626,0.43988582,0.24580196,0.24653552,0.43663138,0.30355018,0.71503633,0.28419405,0.50659144,0.57787853,0.3327436,0.5157478,0.66408575,0.3555407,0.59983414,0.61941725,0.2711787,0.52644706,0.4299147,0.3978261,0,site16_514.png
site16_514.png_X256_Y256,0.12940332,0.27627632,0.39640737,0.26780847,0.5385821,0.36262274,0.1746875,0.48945495,0.36319992,0.37053466,0.51930535,0.25148326,0.41901577,0.5073134,0.4941426,0.6083461,0.4669147,0.3567042,0.56445086,0.4871284,0.3274552,0.5042468,0.5427397,0.34476975,0,site16_514.png
site16_535.png_X0_Y0,0.06307387,0.25858083,0.3842341,0.26058456,0.618351,0.38213134,0.21254121,0.47361794,0.47987032,0.29458794,0.42857778,0.20599446,0.48073006,0.5827215,0.4465604,0.5907475,0.3672583,0.39647797,0.54670537,0.3804689,0.45521164,0.5185399,0.4183471,0.44885546,0,site16_535.png
site16_535.png_X256_Y0,0.14806807,0.21791796,0.38209322,0.24905507,0.5207485,0.39517242,0.21925046,0.38290632,0.6165567,0.19803894,0.48973915,0.21561334,0.4604322,0.5679028,0.32240573,0.5746008,0.47487357,0.435699,0.5398342,0.4562919,0.47937685,0.5574174,0.39275366,0.36272436,0,site16_535.png
site16_535.png_X0_Y256,0.09853636,0.23265043,0.36287254,0.21468358,0.5887379,0.39984956,0.18628994,0.3941493,0.5282881,0.14901108,0.5229326,0.14371999,0.60606104,0.6334661,0.33621585,0.6379955,0.39447978,0.31661683,0.518345,0.5258307,0.3040829,0.54058254,0.42746425,0.484648,0,site16_535.png
site16_535.png_X256_Y256,0.13878752,0.2501711,0.38843593,0.30345225,0.386447,0.34217948,0.14724195,0.2845952,0.6332705,0.26565203,0.44539827,0.44364026,0.4520143,0.6141063,0.40734965,0.5268324,0.5013879,0.46591404,0.534379,0.49246785,0.588686,0.66591114,0.5395216,0.26172787,0,site16_535.png
site16_536.png_X0_Y0,0.6531364,0.34038326,0.49500167,0.44471675,0.44497684,0.41109478,0.18285647,0.36668906,0.123449445,0.46237504,0.45519134,0.26642746,0.2814715,0.69547606,0.31351277,0.34756157,0.66914356,0.5255564,0.5852743,0.333799,0.56371206,0.5261579,0.6885788,0.45896685,1,site16_536.png
site16_536.png_X256_Y0,0.2172124,0.22188325,0.4674589,0.55497915,0.41312987,0.28699625,0.21451971,0.41722864,0.37299308,0.43436542,0.5621746,0.3185698,0.22467375,0.5030935,0.5459716,0.50773937,0.5653939,0.5168927,0.55952513,0.35520512,0.6854013,0.48846593,0.56716776,0.41967723,0,site16_536.png
site16_536.png_X0_Y256,0.8267712,0.19646369,0.54288846,0.1676644,0.31832182,0.4789759,0.18154605,0.45195788,0.08876145,0.16963148,0.4904262,0.25054958,0.42233837,0.6457298,0.38410202,0.5730687,0.7115986,0.43749607,0.59348184,0.4881052,0.4448951,0.49405345,0.63767487,0.44910967,1,site16_536.png
site16_536.png_X256_Y256,0.3279481,0.4912721,0.35356718,0.25523496,0.2406531,0.35225475,0.45349765,0.47717744,0.32766643,0.37082022,0.7244272,0.44731,0.4185986,0.8171422,0.34005016,0.45423362,0.5619029,0.4017287,0.36224565,0.5033681,0.6132691,0.39756063,0.82052684,0.3859221,2,site16_536.png
site16_537.png_X0_Y0,0.4693541,0.41459543,0.4493974,0.46144253,0.61960655,0.49795556,0.14903949,0.35730225,0.18539336,0.31869465,0.3818164,0.2859525,0.24143013,0.63323426,0.26764035,0.3056426,0.5226912,0.38541082,0.6021483,0.3780559,0.42415524,0.4990074,0.58020014,0.40686825,1,site16_537.png
site16_537.png_X256_Y0,0.3828504,0.2640593,0.38972187,0.2597232,0.44138962,0.38041046,0.44817114,0.12584633,0.5095113,0.35067838,0.58762705,0.2689066,0.5853015,0.5666342,0.39213368,0.40622106,0.694831,0.30552512,0.40184605,0.63861775,0.40064937,0.56018645,0.51449144,0.39770737,1,site16_537.png
site16_537.png_X0_Y256,0.55156255,0.6167392,0.23907271,0.36445734,0.49847347,0.5622145,0.30044186,0.41121763,0.3637497,0.27282038,0.7620437,0.4350239,0.3995584,0.7218443,0.21641767,0.3601543,0.46555236,0.6327084,0.43449438,0.42057273,0.51385856,0.6013087,0.8821409,0.4179632,2,site16_537.png
site16_537.png_X256_Y256,0.2356064,0.30532372,0.38399854,0.2652255,0.52579755,0.42319047,0.2797532,0.19830191,0.41560206,0.27185994,0.5648412,0.20652394,0.6201679,0.5914554,0.3044061,0.4012034,0.6461853,0.3797958,0.57516307,0.60768056,0.25821352,0.50671154,0.383154,0.38796547,0,site16_537.png
site16_538.png_X0_Y0,0.294534,0.16888562,0.4393068,0.13504079,0.57970357,0.46272942,0.30095303,0.30383956,0.46926266,0.21829706,0.61006534,0.21423696,0.67956257,0.53310275,0.41122526,0.5369377,0.61472976,0.35519165,0.5920696,0.6482016,0.49166042,0.48739526,0.52860075,0.4178941,0,site16_538.png
site16_538.png_X256_Y0,0.2472263,0.1814937,0.4499163,0.2695678,0.6255242,0.4915591,0.23501778,0.33770758,0.4368127,0.25009078,0.49281844,0.13970155,0.42629755,0.40855357,0.43344116,0.54093575,0.62795335,0.425296,0.6068902,0.43568382,0.47955155,0.38680506,0.43785655,0.32513985,0,site16_538.png
site16_538.png_X0_Y256,0.19884582,0.17539755,0.45031682,0.24232201,0.51661164,0.52039415,0.19818962,0.35572857,0.4246703,0.34184077,0.57076913,0.33353826,0.41894686,0.44761726,0.4537894,0.5519537,0.5824988,0.31557393,0.6680486,0.5356276,0.52546465,0.47242984,0.5490575,0.31675383,0,site16_538.png
site16_538.png_X256_Y256,0.2757409,0.15774629,0.47030014,0.22009674,0.6020726,0.49416703,0.24392559,0.4255538,0.3837021,0.39874035,0.59398407,0.251343,0.34442633,0.33983853,0.4765333,0.5534819,0.52998686,0.42380416,0.6301994,0.47314164,0.4561196,0.46946576,0.51220536,0.32254767,0,site16_538.png
site16_561.png_X0_Y0,0.12206453,0.23738335,0.37338328,0.21600583,0.5747818,0.4058322,0.17552379,0.4243613,0.53183734,0.27558917,0.47943696,0.22196877,0.48099133,0.593874,0.36805463,0.64634037,0.3548164,0.44302684,0.52611536,0.45845369,0.46198696,0.5113681,0.4360364,0.35709658,0,site16_561.png
site16_561.png_X256_Y0,0.2510056,0.309111,0.430718,0.30150273,0.34017152,0.3843682,0.2423369,0.38027394,0.58102113,0.34886897,0.42733306,0.42586902,0.33789447,0.7296612,0.59679735,0.4021782,0.31755728,0.30293673,0.55185735,0.44759926,0.59892577,0.53535885,0.5864865,0.4098606,0,site16_561.png
site16_561.png_X0_Y256,0.09785804,0.22185951,0.38199043,0.22111595,0.52192354,0.40397704,0.1714876,0.3556356,0.56152064,0.22456357,0.52831376,0.31706715,0.42899707,0.6320201,0.37399942,0.63942224,0.5043011,0.36536384,0.5739119,0.44789904,0.46205518,0.59235066,0.46531385,0.29415727,0,site16_561.png
site16_561.png_X256_Y256,0.49291354,0.41729128,0.4019476,0.0932444,0.14296839,0.4463371,0.3384216,0.53414714,0.3653135,0.32073593,0.6443397,0.37420395,0.46572784,0.8894254,0.63383305,0.36668158,0.7106087,0.49077886,0.47472796,0.5765304,0.3351339,0.5244252,0.8321973,0.3556505,1,site16_561.png
site16_562.png_X0_Y0,0.22235718,0.46999985,0.30721173,0.28023857,0.31849533,0.41113564,0.30046773,0.4429008,0.47261092,0.37831545,0.6111175,0.4927539,0.3840869,0.6871379,0.37897217,0.51427877,0.43773612,0.46040863,0.38271096,0.41593406,0.46161005,0.5217836,0.50373614,0.23162434,2,site16_562.png
site16_562.png_X256_Y0,0.20456007,0.5432958,0.212255,0.26581123,0.27100977,0.4522246,0.3882671,0.54279035,0.26993784,0.37613553,0.60423464,0.30446544,0.3743493,0.76772654,0.3631152,0.49051467,0.5113934,0.5247208,0.28523782,0.3160382,0.4606933,0.4347429,0.73358434,0.40259826,2,site16_562.png
site16_562.png_X0_Y256,0.27504298,0.5650817,0.25144464,0.22908007,0.22350779,0.43584177,0.42009863,0.5310106,0.27613962,0.35093543,0.57918555,0.35335302,0.31233668,0.8858438,0.35279375,0.44431987,0.5177003,0.5314154,0.2824281,0.44559073,0.5863675,0.45131958,0.8158015,0.33103898,2,site16_562.png
site16_562.png_X256_Y256,0.78009015,0.37583044,0.4127234,0.0432685,0.09245598,0.3987075,0.2909906,0.7846962,0.35242057,0.4894754,0.48715517,0.3837269,0.33405918,0.664279,0.5315718,0.46070716,0.6386115,0.48456305,0.59519976,0.5421043,0.3984702,0.57698023,0.90984094,0.41335097,1,site16_562.png
site16_563.png_X0_Y0,0.57840365,0.20077698,0.520169,0.19170663,0.48036668,0.40148246,0.27019668,0.47130644,0.41362873,0.24084437,0.570598,0.1316445,0.4730945,0.44023952,0.44897667,0.58236146,0.55810493,0.4939742,0.7049868,0.61811215,0.21748841,0.39416105,0.6431812,0.4371634,1,site16_563.png
site16_563.png_X256_Y0,0.13111627,0.22355193,0.43013778,0.3341261,0.5041399,0.43090728,0.21039714,0.3289343,0.380898,0.41008893,0.6385015,0.36160505,0.44240507,0.5135458,0.3875832,0.43288675,0.7045342,0.25449476,0.5929577,0.5471492,0.4220122,0.43926677,0.44101104,0.38100058,0,site16_563.png
site16_563.png_X0_Y256,0.11333875,0.2975481,0.36651656,0.25558984,0.45971647,0.371568,0.25406298,0.35469148,0.5033225,0.31863144,0.48278505,0.4282087,0.3756216,0.5958469,0.3155616,0.53394854,0.4248672,0.40841642,0.5085013,0.54927135,0.5301284,0.5214102,0.5618802,0.37562028,0,site16_563.png
site16_563.png_X256_Y256,0.15199855,0.19912523,0.43097043,0.30600944,0.5153713,0.47374585,0.23657426,0.24378538,0.5244012,0.31104058,0.57350993,0.336114,0.47912243,0.6016888,0.33274457,0.4894303,0.6196314,0.36784735,0.60024655,0.562137,0.5497162,0.42213488,0.38697654,0.43366963,0,site16_563.png
site16_587.png_X0_Y0,0.64697623,0.30560344,0.4923151,0.098824084,0.1685935,0.4588507,0.23700455,0.641298,0.27106678,0.19744691,0.41111648,0.5207137,0.49640656,0.82872283,0.6784637,0.613076,0.64346325,0.52624154,0.47802767,0.6402926,0.40811834,0.5384329,0.6771244,0.47027883,1,site16_587.png
site16_587.png_X256_Y0,0.25158557,0.61821324,0.20628425,0.21603881,0.23830244,0.4649003,0.4953863,0.52498305,0.273053,0.3672305,0.6166837,0.2761255,0.26485687,0.8092563,0.40591058,0.44372076,0.50980216,0.50623864,0.27752113,0.38126406,0.51296306,0.48851392,0.7705559,0.29804516,2,site16_587.png
site16_587.png_X0_Y256,0.6246109,0.31474555,0.4244559,0.08786419,0.28775024,0.4252407,0.20544381,0.6326191,0.55529654,0.38684475,0.5189732,0.35253558,0.32168522,0.5869881,0.44695103,0.37718663,0.53650165,0.47060177,0.5697871,0.5876504,0.40203384,0.62424374,0.6051735,0.36152565,1,site16_587.png
site16_587.png_X256_Y256,0.5847982,0.09098628,0.5658846,0.11908314,0.550484,0.4759667,0.29551497,0.5190455,0.4356134,0.3960837,0.6170894,0.2780488,0.36160076,0.34290352,0.61335593,0.54608685,0.48886064,0.45247412,0.6341118,0.6621194,0.4995216,0.55598605,0.6144514,0.39887178,1,site16_587.png
site16_588.png_X0_Y0,0.16942045,0.26435477,0.3801899,0.19381596,0.46676528,0.4713596,0.30981714,0.29369932,0.5101323,0.47142202,0.52126545,0.3960369,0.31682318,0.5478159,0.3399647,0.38705772,0.4958301,0.3515782,0.5759972,0.57822114,0.42284667,0.658667,0.70971274,0.451426,0,site16_588.png
site16_588.png_X256_Y0,0.5383482,0.1964599,0.519083,0.26002344,0.57217145,0.4876458,0.36963537,0.486801,0.5213443,0.0950838,0.4910449,0.2136573,0.5185195,0.31562206,0.5344361,0.52592725,0.5808716,0.5540027,0.50039047,0.5267233,0.5690249,0.41068906,0.748636,0.6239471,1,site16_588.png
site16_588.png_X0_Y256,0.10419658,0.22896013,0.3950034,0.22616644,0.60739136,0.46514365,0.26396948,0.40104914,0.45389026,0.4429084,0.527321,0.29262084,0.4490345,0.47283694,0.36157146,0.51068187,0.4149527,0.39774615,0.58371377,0.5356473,0.43045154,0.52457815,0.56748927,0.5320722,0,site16_588.png
site16_588.png_X256_Y256,0.16665182,0.2350111,0.3959391,0.21843788,0.49875006,0.3985989,0.32704967,0.3545168,0.38735554,0.6435538,0.58714116,0.47520724,0.386331,0.52892405,0.42757428,0.41649333,0.58619833,0.3400098,0.58062524,0.58069503,0.63681114,0.5543544,0.6741759,0.6046649,0,site16_588.png
site16_613.png_X0_Y0,0.35011226,0.34802794,0.35048893,0.19050498,0.39430088,0.36286518,0.18456939,0.6292943,0.55309606,0.41466802,0.6230847,0.22535233,0.25795728,0.57353467,0.41305754,0.45732453,0.4193683,0.43192917,0.48235625,0.48049113,0.27901062,0.5743955,0.59178317,0.4045023,1,site16_613.png
site16_613.png_X256_Y0,0.05096975,0.23107046,0.37891018,0.20224962,0.61657727,0.46568722,0.22041824,0.4227292,0.35333773,0.44044763,0.54924834,0.37777612,0.34371153,0.50144565,0.29081506,0.56998587,0.49530444,0.38704145,0.5371749,0.5479277,0.45763558,0.48615736,0.47784212,0.44913507,0,site16_613.png
site16_613.png_X0_Y256,0.17288288,0.18956363,0.3985177,0.13195142,0.5349374,0.42710227,0.2267032,0.3361587,0.50142056,0.17930803,0.5600065,0.2193622,0.49252686,0.5845328,0.31191814,0.6854044,0.55918556,0.42884496,0.51713234,0.576643,0.37081566,0.5169838,0.37562034,0.42849958,0,site16_613.png
site16_613.png_X256_Y256,0.124379724,0.23798047,0.40656018,0.23939836,0.61065865,0.4070431,0.23818487,0.5706404,0.33300558,0.49400112,0.56956124,0.31213892,0.27910006,0.44821376,0.47742426,0.5371719,0.5395724,0.41813886,0.58842033,0.47494483,0.38835615,0.3897457,0.5805327,0.37584156,0,site16_613.png
site16_638.png_X0_Y0,0.20395996,0.24214067,0.4040213,0.19335839,0.5042726,0.4142316,0.19019979,0.48757446,0.515408,0.26250798,0.47252727,0.29767415,0.33998463,0.5991733,0.42622435,0.59402263,0.4655625,0.31974334,0.53869057,0.5266192,0.4328075,0.5806185,0.5739478,0.42219144,0,site16_638.png
site16_638.png_X256_Y0,0.26379874,0.30266497,0.38559434,0.22836259,0.44085613,0.41359973,0.20359474,0.4514664,0.5258118,0.44209117,0.57898146,0.28676867,0.22339039,0.5203463,0.56482226,0.4110488,0.3802381,0.38830626,0.5125589,0.5483871,0.40578723,0.5889484,0.5233427,0.37901378,0,site16_638.png
site16_638.png_X0_Y256,0.19668496,0.20224881,0.37988156,0.2931964,0.51148206,0.38962024,0.16371201,0.47588652,0.7375568,0.26234007,0.62886655,0.2988425,0.5545072,0.50573546,0.32503584,0.58119917,0.5353869,0.49669495,0.62484324,0.4546437,0.46854007,0.41205823,0.4433414,0.42045623,0,site16_638.png
site16_638.png_X256_Y256,0.28667665,0.21932046,0.42239898,0.21342371,0.52587867,0.45427832,0.2923604,0.2217915,0.47606558,0.33369082,0.568605,0.060795635,0.652377,0.5569269,0.4775137,0.5094783,0.47377917,0.45685935,0.5366711,0.60294855,0.3473627,0.5219676,0.38431445,0.543772,0,site16_638.png
site16_664.png_X0_Y0,0.57866585,0.22420724,0.45179477,0.04625824,0.16392368,0.47334307,0.23949397,0.57865644,0.5523206,0.4415507,0.61061484,0.52833056,0.26006854,0.67121446,0.6577423,0.3907352,0.47838867,0.33690447,0.5991228,0.5815287,0.4881353,0.59462625,0.6507065,0.4571577,1,site16_664.png
site16_664.png_X256_Y0,0.4103076,0.22226712,0.4531166,0.17006108,0.34550053,0.38854635,0.25004938,0.3723844,0.46059895,0.3328621,0.46919298,0.21431655,0.34849793,0.6972784,0.6379435,0.4920915,0.48966354,0.37551433,0.5392717,0.58447987,0.2701145,0.56151384,0.48593438,0.47760576,1,site16_664.png
site16_664.png_X0_Y256,0.18661888,0.25852984,0.41372514,0.29903844,0.52986264,0.4376729,0.21163616,0.51552516,0.49256742,0.30851123,0.66446733,0.2536763,0.34924674,0.37291873,0.41647154,0.51775384,0.50988656,0.38461304,0.5052093,0.4663555,0.3194309,0.37851983,0.5026611,0.3990705,0,site16_664.png
site16_664.png_X256_Y256,0.0693171,0.2503453,0.361521,0.16236934,0.59619504,0.43640745,0.27135953,0.42389748,0.38782817,0.46050867,0.58540744,0.35029432,0.35499892,0.53442717,0.3566323,0.498985,0.44925836,0.38796917,0.5284978,0.5715629,0.42207235,0.5625193,0.51617897,0.4966185,0,site16_664.png
site16_667.png_X0_Y0,0.1826736,0.25540972,0.39259064,0.25726414,0.51218915,0.36040574,0.23668014,0.38307768,0.50992215,0.34234887,0.46369186,0.11144349,0.5329367,0.56207734,0.44558403,0.5427643,0.48079443,0.43926686,0.48327112,0.4563458,0.374009,0.5834837,0.45251378,0.5149477,0,site16_667.png
site16_667.png_X256_Y0,0.4228304,0.6536019,0.29273868,0.44611597,0.5866933,0.5561677,0.20658308,0.3450449,0.17843747,0.305418,0.5776084,0.33537015,0.3823564,0.7862352,0.23582906,0.23226786,0.4933278,0.567718,0.5381999,0.31467,0.6105151,0.48256397,0.76158875,0.50876516,2,site16_667.png
site16_667.png_X0_Y256,0.10196921,0.24481364,0.36172158,0.2358494,0.46680874,0.36896238,0.24067926,0.2186315,0.4980834,0.37743646,0.5254579,0.31444457,0.49912524,0.6975579,0.38572985,0.5183485,0.51651156,0.42978525,0.56094617,0.5256666,0.48679155,0.5969895,0.38278675,0.3496642,0,site16_667.png
site16_667.png_X256_Y256,0.48375267,0.22830625,0.5321093,0.5035537,0.5540363,0.47012395,0.22589302,0.38214487,0.17873484,0.44400543,0.41449803,0.1860746,0.21039996,0.6069213,0.3875779,0.5002775,0.4318302,0.49024165,0.50389487,0.26491076,0.35226268,0.36785495,0.4708547,0.346183,1,site16_667.png
site16_668.png_X0_Y0,0.21779343,0.2982595,0.38521475,0.32454783,0.41573575,0.28863496,0.34706974,0.2489535,0.41264495,0.3952381,0.6475356,0.21888246,0.5780213,0.63034326,0.40357542,0.4274176,0.6654124,0.398876,0.53433365,0.55502117,0.64229256,0.64073527,0.556287,0.44635725,1,site16_668.png
site16_668.png_X256_Y0,0.2133986,0.3060565,0.3704059,0.23979346,0.44432503,0.36517054,0.33180946,0.31304443,0.47464246,0.4018423,0.40370196,0.20991643,0.47900307,0.61946917,0.4200046,0.42250738,0.63998765,0.54086953,0.48664254,0.57058704,0.4773321,0.7271035,0.5639552,0.3754039,0,site16_668.png
site16_668.png_X0_Y256,0.40764183,0.30110788,0.5046553,0.49773914,0.48384675,0.40150186,0.24299517,0.4671616,0.26435313,0.4450882,0.60495335,0.35847694,0.36754417,0.57027954,0.5085751,0.5324336,0.44460994,0.54792243,0.6671741,0.25403953,0.4179569,0.4197449,0.6436677,0.5234062,1,site16_668.png
site16_668.png_X256_Y256,0.20942646,0.48369426,0.37159622,0.3586637,0.34701115,0.34060532,0.36662278,0.46669152,0.36407438,0.3462556,0.62992215,0.41229117,0.5493048,0.6846307,0.44963035,0.4323979,0.45107752,0.4156369,0.44075003,0.43207815,0.6539279,0.40390316,0.6685581,0.3102969,0,site16_668.png
site16_689.png_X0_Y0,0.084288955,0.23335508,0.3788821,0.23860863,0.5649972,0.3788321,0.1793328,0.3900467,0.48610473,0.25971475,0.5482351,0.2528684,0.5675503,0.57811266,0.36305493,0.6042867,0.50113523,0.3353564,0.5112436,0.5002277,0.35240912,0.4961234,0.4857195,0.36956555,0,site16_689.png
